source,target,frequency,band
O2,PZ,249,delta
F7,Fp1,249,delta
F7,PZ,249,delta
F8,Fp1,249,delta
F8,C3,249,delta
T3,Fp1,249,delta
T3,P4,249,delta
T3,O1,249,delta
T3,PZ,249,delta
T4,F3,249,delta
T4,C3,249,delta
T5,Fp1,249,delta
T5,T4,249,delta
T6,C4,249,delta
T6,PZ,249,delta
FZ,Fp1,249,delta
FZ,C3,249,delta
CZ,O1,249,delta
CZ,F8,249,delta
PZ,Fp1,249,delta
PZ,P4,249,delta
Pg1,C4,249,delta
Pg1,F7,249,delta
Pg1,F8,249,delta
Pg2,O1,249,delta
Pg2,O2,249,delta
Pg2,T5,249,delta
Pg2,FZ,249,delta
Pg2,CZ,249,delta
F3,T3,249,delta
T5,Fp2,249,delta
T6,F3,249,delta
Fp1,P3,248,delta
Fp1,CZ,248,delta
Fp2,T3,248,delta
F3,P3,248,delta
C3,PZ,248,delta
C4,O1,248,delta
C4,F7,248,delta
C4,T6,248,delta
P3,FZ,248,delta
O1,F7,248,delta
O1,F8,248,delta
O1,T3,248,delta
O1,CZ,248,delta
O2,F7,248,delta
F7,P3,248,delta
F7,FZ,248,delta
F8,O1,248,delta
F8,T5,248,delta
T4,Fp2,248,delta
T5,C4,248,delta
CZ,P4,248,delta
CZ,T6,248,delta
PZ,O1,248,delta
PZ,F7,248,delta
PZ,T3,248,delta
Pg1,Fp2,248,delta
Pg1,P4,248,delta
Pg1,O1,248,delta
Pg1,PZ,248,delta
F7,O2,248,delta
T6,C3,248,delta
Fp1,P4,247,delta
F4,P4,247,delta
P3,F4,247,delta
O1,P4,247,delta
F7,O1,247,delta
F7,T3,247,delta
T6,Fp2,247,delta
T6,CZ,247,delta
PZ,Fp2,247,delta
PZ,F4,247,delta
Pg1,F3,247,delta
Pg1,T6,247,delta
Pg1,FZ,247,delta
Pg1,CZ,247,delta
Pg2,F8,247,delta
Fp2,P4,246,delta
P3,Fp1,246,delta
P4,T4,246,delta
O1,C3,246,delta
F7,P4,246,delta
T6,O2,246,delta
CZ,C4,246,delta
Pg2,Fp1,246,delta
Fp1,T3,245,delta
O1,T4,245,delta
T6,F7,245,delta
FZ,P4,245,delta
Pg2,F7,244,delta
Pg2,T6,243,delta
F3,Pg2,240,delta
C4,Pg2,240,delta
Fp2,Pg2,238,delta
F7,Pg2,237,delta
T4,Pg1,237,delta
T5,Pg1,237,delta
CZ,Pg2,237,delta
T3,Pg2,236,delta
FZ,Pg2,236,delta
F3,Pg1,235,delta
C3,Pg2,235,delta
F8,Pg2,235,delta
FZ,Pg1,235,delta
CZ,Pg1,235,delta
Fp1,Pg2,234,delta
F4,Pg2,234,delta
Fp2,Pg1,233,delta
F4,Pg1,233,delta
P3,Pg1,233,delta
T4,Pg2,233,delta
PZ,Pg1,233,delta
T3,Pg1,232,delta
Fp1,Pg1,231,delta
C3,Pg1,231,delta
C4,Pg1,231,delta
P4,Pg1,231,delta
F8,Pg1,231,delta
P3,Pg2,230,delta
O1,Pg1,229,delta
T5,Pg2,229,delta
PZ,Pg2,229,delta
O1,Pg2,228,delta
F7,Pg1,228,delta
P4,Pg2,227,delta
O2,Pg1,227,delta
O2,Pg2,227,delta
T6,Pg1,225,delta
T6,Pg2,222,delta
Pg1,Pg2,254,gamma
Pg2,Pg1,254,gamma
F3,C3,220,gamma
C3,F3,219,gamma
Fp1,C4,218,gamma
Fp1,PZ,215,gamma
PZ,F4,214,gamma
O1,T5,213,gamma
CZ,F8,213,gamma
Fp2,C4,212,gamma
Fp2,PZ,212,gamma
O2,T5,211,gamma
PZ,T5,211,gamma
Fp1,CZ,210,gamma
F4,T4,210,gamma
C4,F8,210,gamma
Fp2,F7,209,gamma
F3,C4,209,gamma
F4,PZ,209,gamma
T5,O1,209,gamma
PZ,F8,209,gamma
Fp1,C3,208,gamma
Fp1,T3,208,gamma
C3,Fp1,208,gamma
O1,C4,208,gamma
T6,F8,208,gamma
PZ,Fp2,208,gamma
Fp2,P4,207,gamma
P3,T5,207,gamma
T4,F4,207,gamma
FZ,CZ,207,gamma
F8,CZ,207,gamma
Fp2,C3,206,gamma
C3,Fp2,206,gamma
F8,T5,206,gamma
T5,O2,206,gamma
T5,F8,206,gamma
T6,T5,206,gamma
T5,T6,205,gamma
FZ,C3,205,gamma
P4,F4,204,gamma
T4,FZ,204,gamma
CZ,Pg1,204,gamma
F4,C3,203,gamma
C4,Fp1,203,gamma
P3,C4,203,gamma
F7,Fp1,203,gamma
T5,T4,203,gamma
P4,Fp2,203,gamma
Fp1,F8,202,gamma
Fp1,T6,202,gamma
F3,T3,202,gamma
F3,T5,202,gamma
F4,T5,202,gamma
C4,C3,202,gamma
O2,T6,202,gamma
T5,F4,202,gamma
PZ,FZ,202,gamma
F8,C4,202,gamma
F8,F7,202,gamma
Fp2,F8,201,gamma
F4,C4,201,gamma
F4,T3,201,gamma
C3,FZ,201,gamma
P3,F7,201,gamma
T4,Pg2,201,gamma
T5,F3,201,gamma
FZ,PZ,201,gamma
CZ,Pg2,201,gamma
PZ,F3,201,gamma
C4,Fp2,201,gamma
Fp1,P3,200,gamma
Fp2,T4,200,gamma
F3,CZ,200,gamma
C3,F8,200,gamma
P4,T6,200,gamma
O1,P3,200,gamma
T3,T6,200,gamma
T5,P3,200,gamma
PZ,Fp1,200,gamma
Fp1,F7,200,gamma
FZ,C4,200,gamma
Fp2,O2,199,gamma
F3,F7,199,gamma
C4,T5,199,gamma
O1,F8,199,gamma
F7,C4,199,gamma
F7,F8,199,gamma
PZ,C4,199,gamma
Fp1,FZ,199,gamma
T6,F4,199,gamma
FZ,Fp2,199,gamma
CZ,FZ,199,gamma
O1,T4,199,gamma
F3,T6,198,gamma
F3,PZ,198,gamma
O1,Pg2,198,gamma
F7,Fp2,198,gamma
T3,C4,198,gamma
T5,C4,198,gamma
Pg1,CZ,198,gamma
Fp2,FZ,198,gamma
P4,Fp1,198,gamma
F4,P4,197,gamma
C3,C4,197,gamma
P4,FZ,197,gamma
F8,Fp2,197,gamma
F8,P4,197,gamma
F8,PZ,197,gamma
T4,Fp2,197,gamma
T4,O1,197,gamma
T4,Pg1,197,gamma
T5,PZ,197,gamma
T6,T3,197,gamma
FZ,P4,197,gamma
Fp1,P4,197,gamma
O2,Fp2,197,gamma
T4,T5,197,gamma
Fp2,T5,196,gamma
P4,T5,196,gamma
O1,Fp1,196,gamma
O2,Pg2,196,gamma
F7,F3,196,gamma
F7,CZ,196,gamma
T3,C3,196,gamma
T3,T5,196,gamma
T4,T6,196,gamma
FZ,T3,196,gamma
FZ,T5,196,gamma
Fp1,O2,196,gamma
F3,FZ,196,gamma
C4,F3,196,gamma
F8,FZ,196,gamma
CZ,F7,196,gamma
Fp1,T4,195,gamma
Fp2,T3,195,gamma
Fp2,CZ,195,gamma
F3,P4,195,gamma
F3,O2,195,gamma
F4,T6,195,gamma
C3,T3,195,gamma
C4,PZ,195,gamma
P3,F4,195,gamma
P3,T6,195,gamma
P4,F8,195,gamma
O1,Pg1,195,gamma
F8,C3,195,gamma
F8,O1,195,gamma
F8,T3,195,gamma
T5,Fp1,195,gamma
T5,FZ,195,gamma
FZ,Pg1,195,gamma
PZ,F7,195,gamma
Fp1,F4,195,gamma
FZ,F4,195,gamma
FZ,F7,195,gamma
CZ,F3,195,gamma
Fp1,O1,194,gamma
F3,P3,194,gamma
P3,F8,194,gamma
P3,PZ,194,gamma
P4,C3,194,gamma
O2,Pg1,194,gamma
F8,T4,194,gamma
T3,Fp1,194,gamma
T4,F7,194,gamma
T4,F8,194,gamma
FZ,Pg2,194,gamma
T6,FZ,194,gamma
CZ,C4,194,gamma
T6,F7,194,gamma
Fp2,P3,193,gamma
F3,Fp1,193,gamma
C3,T5,193,gamma
C4,O1,193,gamma
F7,T3,193,gamma
T3,Fp2,193,gamma
PZ,P3,193,gamma
F3,F4,193,gamma
C4,F4,193,gamma
C4,F7,193,gamma
F8,T6,193,gamma
T6,Fp1,193,gamma
CZ,Fp1,193,gamma
CZ,Fp2,193,gamma
Fp2,F4,192,gamma
F4,F7,192,gamma
F4,F8,192,gamma
C3,F4,192,gamma
C4,P3,192,gamma
P4,T4,192,gamma
F7,T5,192,gamma
F7,T6,192,gamma
T4,C3,192,gamma
T4,P4,192,gamma
T6,P3,192,gamma
FZ,F8,192,gamma
FZ,T6,192,gamma
Pg2,CZ,192,gamma
Fp1,F3,192,gamma
O2,Fp1,192,gamma
O2,F3,192,gamma
F7,FZ,192,gamma
T3,Pg2,192,gamma
T6,Fp2,192,gamma
FZ,F3,192,gamma
Pg1,C3,192,gamma
C3,O2,191,gamma
C3,F7,191,gamma
C4,T4,191,gamma
O2,F8,191,gamma
T4,Fp1,191,gamma
T5,Fp2,191,gamma
T5,Pg2,191,gamma
FZ,Fp1,191,gamma
FZ,T4,191,gamma
Pg2,O1,191,gamma
O2,F4,191,gamma
F8,O2,191,gamma
T3,Pg1,191,gamma
Fp1,T5,190,gamma
F4,Fp1,190,gamma
F4,O2,190,gamma
C3,O1,190,gamma
C4,T6,190,gamma
P4,CZ,190,gamma
O2,O1,190,gamma
F7,P3,190,gamma
F7,T4,190,gamma
T5,F7,190,gamma
T6,C3,190,gamma
CZ,T5,190,gamma
Pg1,T4,190,gamma
F4,F3,190,gamma
O1,Fp2,190,gamma
O2,C4,190,gamma
O2,P4,190,gamma
Fp2,F3,190,gamma
F3,F8,189,gamma
F3,T4,189,gamma
F4,P3,189,gamma
C3,P3,189,gamma
P4,F3,189,gamma
O1,O2,189,gamma
O1,T6,189,gamma
F7,PZ,189,gamma
F8,Fp1,189,gamma
T3,F3,189,gamma
T3,F4,189,gamma
T3,F8,189,gamma
T3,FZ,189,gamma
CZ,T3,189,gamma
PZ,C3,189,gamma
Pg1,T5,189,gamma
Pg2,O2,189,gamma
Pg2,FZ,189,gamma
F4,FZ,189,gamma
T6,C4,189,gamma
T4,F3,189,gamma
Fp2,O1,188,gamma
Fp2,T6,188,gamma
F4,CZ,188,gamma
C3,Pg2,188,gamma
C4,P4,188,gamma
P3,CZ,188,gamma
P4,P3,188,gamma
T5,Pg1,188,gamma
FZ,O2,188,gamma
CZ,T4,188,gamma
Pg1,O1,188,gamma
Pg2,T4,188,gamma
Pg2,T6,188,gamma
C4,FZ,188,gamma
PZ,Pg1,188,gamma
Pg1,T3,188,gamma
Pg2,C3,188,gamma
O1,F4,188,gamma
Fp1,Pg1,187,gamma
Fp1,Pg2,187,gamma
C3,PZ,187,gamma
C4,T3,187,gamma
C4,Pg1,187,gamma
O2,P3,187,gamma
F7,C3,187,gamma
T3,PZ,187,gamma
T6,T4,187,gamma
FZ,P3,187,gamma
PZ,T6,187,gamma
Pg1,O2,187,gamma
Pg1,FZ,187,gamma
Pg2,F7,187,gamma
Pg2,T5,187,gamma
PZ,O1,187,gamma
Fp1,Fp2,186,gamma
Fp2,Pg1,186,gamma
C3,P4,186,gamma
C3,CZ,186,gamma
C3,Pg1,186,gamma
C4,O2,186,gamma
P4,C4,186,gamma
T3,T4,186,gamma
T6,O2,186,gamma
T6,Pg2,186,gamma
Pg1,F7,186,gamma
Pg1,T6,186,gamma
O2,T4,186,gamma
T4,T3,186,gamma
CZ,F4,186,gamma
CZ,P4,186,gamma
Pg2,T3,186,gamma
O2,F7,186,gamma
Fp2,Pg2,185,gamma
F4,Fp2,185,gamma
C3,T4,185,gamma
P3,F3,185,gamma
P3,FZ,185,gamma
O1,PZ,185,gamma
O2,T3,185,gamma
O2,PZ,185,gamma
T3,P3,185,gamma
T3,O2,185,gamma
T5,T3,185,gamma
T6,P4,185,gamma
Pg2,F8,185,gamma
P4,Pg1,185,gamma
O2,FZ,185,gamma
F3,Pg1,184,gamma
C4,CZ,184,gamma
C4,Pg2,184,gamma
P3,Fp1,184,gamma
F7,F4,184,gamma
F7,Pg1,184,gamma
F8,F4,184,gamma
T5,C3,184,gamma
T6,Pg1,184,gamma
PZ,T3,184,gamma
P4,O2,184,gamma
PZ,Pg2,184,gamma
C3,T6,183,gamma
P3,O1,183,gamma
O1,FZ,183,gamma
F7,O2,183,gamma
T3,F7,183,gamma
T4,PZ,183,gamma
T5,CZ,183,gamma
CZ,O1,183,gamma
PZ,T4,183,gamma
Pg1,F8,183,gamma
F3,Fp2,183,gamma
CZ,T6,183,gamma
PZ,P4,183,gamma
Fp2,Fp1,182,gamma
F4,Pg2,182,gamma
P4,O1,182,gamma
O1,F7,182,gamma
F7,P4,182,gamma
F7,Pg2,182,gamma
T6,PZ,182,gamma
Pg1,C4,182,gamma
Pg2,Fp1,182,gamma
F3,Pg2,181,gamma
P3,T4,181,gamma
P4,T3,181,gamma
O1,F3,181,gamma
T4,C4,181,gamma
T4,O2,181,gamma
T5,P4,181,gamma
P3,Pg2,181,gamma
P4,Pg2,181,gamma
T6,F3,181,gamma
F8,F3,181,gamma
F3,O1,180,gamma
P3,P4,180,gamma
P3,T3,180,gamma
P4,PZ,180,gamma
O1,P4,180,gamma
F8,P3,180,gamma
F8,Pg1,180,gamma
F8,Pg2,180,gamma
CZ,C3,180,gamma
Pg1,F3,180,gamma
Pg2,Fp2,180,gamma
Pg2,F3,180,gamma
Pg2,C4,180,gamma
P4,F7,180,gamma
T6,CZ,180,gamma
Pg1,Fp1,180,gamma
O1,C3,180,gamma
P3,C3,179,gamma
P3,O2,179,gamma
FZ,O1,179,gamma
O2,C3,179,gamma
P3,Fp2,178,gamma
CZ,P3,178,gamma
Pg1,Fp2,178,gamma
Pg1,P4,178,gamma
F4,Pg1,177,gamma
O2,CZ,177,gamma
T3,P4,177,gamma
T3,CZ,177,gamma
T4,CZ,177,gamma
PZ,O2,177,gamma
Pg1,F4,177,gamma
F4,O1,176,gamma
O1,T3,176,gamma
F7,O1,176,gamma
Pg1,PZ,176,gamma
Pg2,PZ,176,gamma
T4,P3,175,gamma
PZ,CZ,175,gamma
Pg2,F4,175,gamma
P3,Pg1,175,gamma
CZ,O2,175,gamma
Pg2,P3,175,gamma
CZ,PZ,174,gamma
Pg1,P3,174,gamma
Pg2,P4,174,gamma
T6,O1,173,gamma
T3,O1,171,gamma
O1,CZ,171,gamma
C3,Fp1,254,theta
T4,Fp1,254,theta
C3,C4,253,theta
P3,F3,253,theta
F8,C3,253,theta
T3,F4,253,theta
T4,Fp2,253,theta
CZ,F3,253,theta
Fp1,F8,252,theta
Fp2,PZ,252,theta
F3,C4,252,theta
F4,C3,252,theta
F4,C4,252,theta
C3,P4,252,theta
C4,F3,252,theta
C4,P4,252,theta
O2,T4,252,theta
T3,Fp1,252,theta
T6,PZ,252,theta
FZ,C3,252,theta
CZ,P4,252,theta
Pg2,Fp2,252,theta
Fp1,F4,251,theta
Fp1,F7,251,theta
Fp1,FZ,251,theta
F3,CZ,251,theta
F4,Fp2,251,theta
F4,T5,251,theta
C3,F4,251,theta
C3,F8,251,theta
C4,C3,251,theta
P4,C3,251,theta
O1,F4,251,theta
O1,T6,251,theta
O1,CZ,251,theta
O2,Fp1,251,theta
O2,O1,251,theta
O2,PZ,251,theta
F7,Fp1,251,theta
F7,Fp2,251,theta
F8,P4,251,theta
T3,FZ,251,theta
T5,F4,251,theta
T5,PZ,251,theta
T6,Fp2,251,theta
T6,F4,251,theta
T6,F7,251,theta
FZ,Fp2,251,theta
CZ,F7,251,theta
PZ,T6,251,theta
Pg2,Pg1,251,theta
Fp1,C3,250,theta
Fp1,PZ,250,theta
Fp2,Fp1,250,theta
Fp2,C4,250,theta
F3,F4,250,theta
F3,C3,250,theta
F3,P3,250,theta
F3,O1,250,theta
F3,PZ,250,theta
F4,P4,250,theta
F4,T3,250,theta
C3,O1,250,theta
C3,CZ,250,theta
P3,O2,250,theta
P4,C4,250,theta
P4,O2,250,theta
P4,F8,250,theta
P4,T4,250,theta
O1,F8,250,theta
O2,C4,250,theta
O2,P3,250,theta
F7,F3,250,theta
F7,C3,250,theta
F7,T4,250,theta
F7,FZ,250,theta
F8,F7,250,theta
F8,T3,250,theta
T4,F3,250,theta
T5,T3,250,theta
T6,T5,250,theta
FZ,F7,250,theta
FZ,T3,250,theta
CZ,Fp1,250,theta
CZ,P3,250,theta
CZ,O1,250,theta
CZ,O2,250,theta
CZ,T3,250,theta
CZ,T5,250,theta
PZ,Fp2,250,theta
PZ,P3,250,theta
PZ,F8,250,theta
Pg2,O2,250,theta
Fp1,T4,249,theta
Fp1,T6,249,theta
Fp1,CZ,249,theta
Fp2,F3,249,theta
Fp2,O1,249,theta
Fp2,F7,249,theta
Fp2,FZ,249,theta
Fp2,CZ,249,theta
F3,Fp1,249,theta
F3,F7,249,theta
F3,T4,249,theta
F3,FZ,249,theta
F4,Fp1,249,theta
F4,O2,249,theta
C3,Fp2,249,theta
C3,P3,249,theta
C3,FZ,249,theta
C3,PZ,249,theta
C4,F4,249,theta
C4,F7,249,theta
C4,T6,249,theta
P3,P4,249,theta
P3,T5,249,theta
P3,PZ,249,theta
P4,F3,249,theta
P4,P3,249,theta
O1,Fp2,249,theta
O2,F4,249,theta
O2,P4,249,theta
O2,F8,249,theta
F7,F8,249,theta
F7,CZ,249,theta
F8,PZ,249,theta
T3,C3,249,theta
T3,P3,249,theta
T3,O2,249,theta
T4,F7,249,theta
T4,F8,249,theta
T4,T5,249,theta
T5,P3,249,theta
T5,F8,249,theta
T5,CZ,249,theta
FZ,Fp1,249,theta
FZ,F3,249,theta
FZ,F4,249,theta
FZ,P4,249,theta
FZ,O1,249,theta
CZ,PZ,249,theta
PZ,Fp1,249,theta
PZ,C3,249,theta
PZ,T5,249,theta
Pg1,Fp2,249,theta
Pg1,Pg2,249,theta
T5,Fp2,249,theta
CZ,C3,249,theta
PZ,CZ,249,theta
T5,Fp1,249,theta
T5,F3,249,theta
Fp1,T3,248,theta
F3,Fp2,248,theta
F4,F8,248,theta
F4,PZ,248,theta
C3,F3,248,theta
P3,C3,248,theta
P3,T6,248,theta
P3,FZ,248,theta
P4,F7,248,theta
O1,F3,248,theta
O1,FZ,248,theta
O2,F7,248,theta
O2,T3,248,theta
O2,T6,248,theta
F8,Fp2,248,theta
F8,F4,248,theta
F8,T4,248,theta
F8,FZ,248,theta
T3,C4,248,theta
T3,P4,248,theta
T3,CZ,248,theta
T4,C3,248,theta
T4,T3,248,theta
T5,F7,248,theta
T5,FZ,248,theta
T6,C3,248,theta
T6,P3,248,theta
T6,T4,248,theta
T6,CZ,248,theta
FZ,T4,248,theta
FZ,T5,248,theta
FZ,CZ,248,theta
CZ,F4,248,theta
CZ,F8,248,theta
Pg1,P3,248,theta
Pg1,O2,248,theta
Pg2,F3,248,theta
Pg2,P3,248,theta
Pg2,O1,248,theta
Fp2,T5,248,theta
F3,T5,248,theta
C3,T5,248,theta
P4,CZ,248,theta
O2,Fp2,248,theta
F7,T5,248,theta
Fp1,F3,247,theta
Fp1,O2,247,theta
Fp2,F4,247,theta
Fp2,P4,247,theta
Fp2,T4,247,theta
F3,P4,247,theta
F3,F8,247,theta
F4,F3,247,theta
F4,P3,247,theta
F4,O1,247,theta
F4,F7,247,theta
F4,CZ,247,theta
C3,O2,247,theta
C3,F7,247,theta
C3,T4,247,theta
C4,P3,247,theta
P3,Fp1,247,theta
P3,F4,247,theta
P3,C4,247,theta
P3,F8,247,theta
P3,T3,247,theta
P3,CZ,247,theta
P4,Fp1,247,theta
P4,F4,247,theta
P4,FZ,247,theta
O1,Fp1,247,theta
O2,CZ,247,theta
F7,F4,247,theta
F7,T6,247,theta
F8,Fp1,247,theta
F8,F3,247,theta
F8,C4,247,theta
F8,P3,247,theta
F8,O1,247,theta
F8,O2,247,theta
F8,CZ,247,theta
F8,Pg1,247,theta
F8,Pg2,247,theta
T5,C3,247,theta
T5,T4,247,theta
T5,T6,247,theta
T6,C4,247,theta
T6,P4,247,theta
T6,T3,247,theta
FZ,P3,247,theta
FZ,PZ,247,theta
CZ,T4,247,theta
CZ,T6,247,theta
PZ,F3,247,theta
PZ,P4,247,theta
PZ,F7,247,theta
PZ,FZ,247,theta
Pg1,F3,247,theta
Pg1,F4,247,theta
Pg1,T5,247,theta
Pg2,F4,247,theta
Fp1,T5,247,theta
F7,O2,247,theta
Fp2,T3,246,theta
F3,T6,246,theta
F3,Pg1,246,theta
F4,T4,246,theta
F4,T6,246,theta
C4,Fp2,246,theta
P4,Fp2,246,theta
O1,C3,246,theta
O1,P4,246,theta
O1,O2,246,theta
O1,T5,246,theta
O1,PZ,246,theta
O2,FZ,246,theta
F7,C4,246,theta
F7,PZ,246,theta
F7,Pg2,246,theta
F8,T5,246,theta
T3,F7,246,theta
T3,T4,246,theta
T4,P4,246,theta
T4,O2,246,theta
T4,T6,246,theta
T4,FZ,246,theta
T5,Pg1,246,theta
FZ,F8,246,theta
CZ,FZ,246,theta
PZ,F4,246,theta
PZ,O2,246,theta
Pg1,C4,246,theta
Pg1,O1,246,theta
Pg1,T3,246,theta
Pg2,F7,246,theta
Pg2,T3,246,theta
Fp2,O2,246,theta
F3,O2,246,theta
O2,F3,246,theta
CZ,C4,246,theta
Fp1,Fp2,245,theta
Fp1,P4,245,theta
Fp2,P3,245,theta
Fp2,F8,245,theta
Fp2,Pg1,245,theta
Fp2,Pg2,245,theta
F4,FZ,245,theta
C3,T6,245,theta
C4,O1,245,theta
C4,O2,245,theta
P3,T4,245,theta
P4,T6,245,theta
P4,PZ,245,theta
O2,C3,245,theta
O2,T5,245,theta
F8,T6,245,theta
T3,Pg2,245,theta
T4,F4,245,theta
T5,P4,245,theta
CZ,Fp2,245,theta
PZ,C4,245,theta
PZ,O1,245,theta
Pg1,C3,245,theta
Pg1,F8,245,theta
Pg1,FZ,245,theta
Pg2,F8,245,theta
Pg2,T4,245,theta
Pg2,T5,245,theta
C4,T3,245,theta
Fp1,P3,244,theta
Fp2,T6,244,theta
F3,Pg2,244,theta
C4,Pg1,244,theta
P3,F7,244,theta
P4,T3,244,theta
P4,T5,244,theta
O1,P3,244,theta
F7,P4,244,theta
F7,T3,244,theta
T3,Fp2,244,theta
T3,F3,244,theta
T3,O1,244,theta
T3,PZ,244,theta
T3,Pg1,244,theta
T6,F3,244,theta
T6,O1,244,theta
T6,O2,244,theta
PZ,T4,244,theta
Pg1,Fp1,244,theta
Pg1,T4,244,theta
Pg2,Fp1,244,theta
Pg2,PZ,244,theta
Fp2,C3,244,theta
C4,PZ,244,theta
P3,Fp2,244,theta
Fp1,C4,243,theta
F3,T3,243,theta
C3,T3,243,theta
C4,FZ,243,theta
C4,Pg2,243,theta
P3,O1,243,theta
P3,Pg1,243,theta
P3,Pg2,243,theta
P4,O1,243,theta
O1,C4,243,theta
T3,F8,243,theta
T3,T5,243,theta
T3,T6,243,theta
T4,PZ,243,theta
T5,O1,243,theta
FZ,C4,243,theta
FZ,O2,243,theta
Pg1,CZ,243,theta
Pg2,C3,243,theta
Pg2,C4,243,theta
Pg2,P4,243,theta
Pg2,FZ,243,theta
Fp1,O1,242,theta
C4,T4,242,theta
O2,Pg2,242,theta
F7,Pg1,242,theta
T4,C4,242,theta
T4,CZ,242,theta
T5,O2,242,theta
T5,Pg2,242,theta
T6,Fp1,242,theta
T6,FZ,242,theta
FZ,Pg2,242,theta
Pg2,T6,242,theta
C4,T5,242,theta
F7,O1,242,theta
T5,C4,242,theta
F4,Pg1,241,theta
F4,Pg2,241,theta
C4,Fp1,241,theta
C4,F8,241,theta
P4,Pg2,241,theta
O1,T4,241,theta
O2,Pg1,241,theta
T4,P3,241,theta
T4,O1,241,theta
T6,F8,241,theta
PZ,T3,241,theta
PZ,Pg2,241,theta
Pg1,P4,241,theta
Pg1,F7,241,theta
Pg2,CZ,241,theta
O1,T3,241,theta
FZ,T6,240,theta
FZ,Pg1,240,theta
CZ,Pg1,240,theta
C4,CZ,240,theta
O1,F7,240,theta
Fp1,Pg1,239,theta
O1,Pg1,239,theta
F7,P3,239,theta
T6,Pg2,239,theta
Pg1,T6,239,theta
Fp1,Pg2,238,theta
CZ,Pg2,238,theta
PZ,Pg1,238,theta
Pg1,PZ,238,theta
O1,Pg2,237,theta
T4,Pg2,236,theta
C3,Pg1,235,theta
P4,Pg1,234,theta
C3,Pg2,233,theta
T6,Pg1,233,theta
T4,Pg1,232,theta
